0.006330467294901609,0.00029050710145384073,0.008419615216553211,0.06083940342068672,0.013138536363840103,0.00314328633248806,0.9078381657600403
0.009479609318077564,1.6793288523331285e-05,0.00763864116743207,0.008109216578304768,0.026516811922192574,0.0005215991986915469,0.9477173089981079
0.004241085145622492,7.364797511399956e-06,0.007604043930768967,0.003658843459561467,0.014693608507514,0.0005425030831247568,0.9692525863647461
0.01184045895934105,1.1830964467662852e-05,0.009602738544344902,0.008944353088736534,0.030208317562937737,0.0008155903196893632,0.9385768175125122
0.009784763678908348,2.2762656954000704e-05,0.01124285627156496,0.01853089965879917,0.026558412238955498,0.001885374542325735,0.9319748878479004
0.01206905022263527,1.6567208149353974e-05,0.015615779906511307,0.002186552621424198,0.04514094069600105,0.002655442338436842,0.9223157167434692
0.009424936957657337,8.343125045939814e-06,0.017083419486880302,0.0032046183478087187,0.042084213346242905,0.0016489167464897037,0.9265455603599548
0.017995024099946022,3.030210245924536e-05,0.015940381214022636,0.006114474963396788,0.052604615688323975,0.005828919354826212,0.9014862179756165
0.01207810454070568,2.044713983195834e-05,0.016556520015001297,0.015820316970348358,0.028275063261389732,0.0010530356084927917,0.9261965155601501
0.021263152360916138,9.2641195806209e-05,0.030529741197824478,0.03414028510451317,0.0696461871266365,0.0012295523192733526,0.8430984616279602
0.014601354487240314,8.852343307808042e-05,0.027152802795171738,0.03784153237938881,0.05529448017477989,0.004452796652913094,0.8605685830116272
0.021847041323781013,0.0001094808685593307,0.022220877930521965,0.004928467329591513,0.06489894539117813,0.0012468178756535053,0.8847483396530151
0.013405535370111465,6.875271992612397e-06,0.015625402331352234,0.00317583279684186,0.020224101841449738,0.0010524739045649767,0.9465097188949585
0.018187357112765312,3.110846591880545e-05,0.0227081049233675,0.019761422649025917,0.041901372373104095,0.004592549987137318,0.8928180932998657
0.004664459265768528,1.96011988009559e-05,0.0040795099921524525,0.657964289188385,0.007701021619141102,0.004815293475985527,0.32075580954551697
0.00010721954458858818,5.165443781152135e-06,0.0003467503993306309,0.9551477432250977,0.0007679673144593835,0.003130892990157008,0.04049420729279518
7.174949132604524e-05,6.985287654970307e-07,8.061015250859782e-05,0.9727632403373718,0.00011637710122158751,0.0007567290449514985,0.02621053159236908
8.249714301200584e-05,9.154436497738061e-07,6.393600051524118e-05,0.9807865023612976,0.00013691796630155295,0.0007825102075003088,0.018146643415093422
2.9780896511510946e-05,2.1932621052656032e-07,3.684512557811104e-05,0.9906907081604004,4.649641050491482e-05,0.0007775162812322378,0.008418484590947628
0.000834002043120563,4.2849940655287355e-05,0.0030785915441811085,0.8040382266044617,0.0037935583386570215,0.015224114060401917,0.1729886382818222
0.0039596944116055965,3.059368100366555e-05,0.004696704912930727,0.7953634262084961,0.010973596014082432,0.005110257770866156,0.1798657327890396
0.002834619954228401,3.751021722564474e-05,0.004161294549703598,0.6255285143852234,0.006253224331885576,0.004549468867480755,0.35663536190986633
0.010288954712450504,0.00035472522722557187,0.025499671697616577,0.2590886056423187,0.0314987376332283,0.007916958071291447,0.6653522849082947
0.01670139469206333,0.00023935538774821907,0.02255055494606495,0.11961669474840164,0.06529141962528229,0.003826356725767255,0.771774172782898
0.06035900488495827,0.0005647408543154597,0.11335421353578568,0.09280551224946976,0.13945342600345612,0.009718618355691433,0.583744466304779
0.006823634263128042,0.0007015825831331313,0.01846853829920292,0.2383071333169937,0.02887786738574505,0.004260789602994919,0.7025604844093323
0.009490463882684708,0.0004133734619244933,0.014803261496126652,0.14906516671180725,0.04285081475973129,0.008522901684045792,0.7748540043830872
0.013182665221393108,7.958466449053958e-05,0.01706508919596672,0.061490464955568314,0.07470842450857162,0.002777012065052986,0.830696702003479
0.04985889792442322,0.0016032576095312834,0.04731311649084091,0.1934017837047577,0.1095084547996521,0.010295969434082508,0.5880184769630432
0.04414355009794235,6.222994852578267e-05,0.02419738471508026,0.1264035403728485,0.0411720797419548,0.003613110398873687,0.7604080438613892
0.2256866991519928,0.0021324462722986937,0.11151336133480072,0.018772684037685394,0.28459084033966064,0.006329319439828396,0.35097458958625793
0.165432408452034,0.0009233100572600961,0.06394901871681213,0.008817545138299465,0.5713213682174683,0.0021275226026773453,0.18742889165878296
0.3326932191848755,0.0016250821063295007,0.15980708599090576,0.008910425007343292,0.43267014622688293,0.0027305211406201124,0.061563458293676376
0.0734499990940094,0.00020818485063500702,0.07569852471351624,0.019338473677635193,0.13021507859230042,0.006274978630244732,0.6948147416114807
0.024454092606902122,0.0002444134443067014,0.052745647728443146,0.061388418078422546,0.07763060927391052,0.019074266776442528,0.7644625306129456
0.026307949796319008,0.00014459337398875505,0.038293175399303436,0.028091689571738243,0.0821961909532547,0.009356725960969925,0.8156097531318665
0.48026153445243835,0.008632217533886433,0.07283178716897964,0.16366831958293915,0.23721982538700104,0.002047914080321789,0.03533845394849777
0.03175196051597595,0.00037287440500222147,0.028725963085889816,0.05141468718647957,0.1200127974152565,0.006568152457475662,0.7611536383628845
0.038176029920578,5.303398211253807e-05,0.04152214154601097,0.002659203950315714,0.07853430509567261,0.00624461192637682,0.8328106999397278
0.014255243353545666,7.549250585725531e-05,0.02767537720501423,0.016749680042266846,0.06632544845342636,0.003977576270699501,0.870941162109375
0.24566100537776947,0.0020790938287973404,0.08649560064077377,0.013400210067629814,0.24756690859794617,0.01773669943213463,0.3870604336261749
